date,RSI
2018-09-13,70.4082
2018-09-14,66.1335
2018-09-17,67.1822
2018-09-18,67.5349
2018-09-19,71.6976
2018-09-20,72.2734
2018-09-21,75.4301
2018-09-24,78.0595
2018-09-25,70.8982
2018-09-26,72.2387
2018-09-27,73.7651
2018-09-28,74.0157
2018-10-01,65.5745
2018-10-02,64.3671
2018-10-03,66.5091
2018-10-04,65.0132
2018-10-05,61.725
2018-10-08,60.5314
2018-10-09,60.6116
2018-10-10,51.1971
2018-10-11,48.0886
2018-10-12,52.1372
2018-10-15,55.4681
2018-10-16,61.5186
2018-10-17,58.2972
2018-10-18,56.7337
2018-10-19,57.9216
2018-10-22,57.8233
2018-10-23,56.8084
2018-10-24,42.221
2018-10-25,48.741
2018-10-26,43.5661
2018-10-29,49.2971
2018-10-30,52.2777
2018-10-31,52.391
2018-11-01,52.2603
2018-11-02,50.6649
2018-11-05,51.826
2018-11-06,46.9183
2018-11-07,46.6734
2018-11-08,45.1241
2018-11-09,33.5438
2018-11-12,31.9038
2018-11-13,34.4172
2018-11-14,35.4208
2018-11-15,31.9637
2018-11-16,29.7223
2018-11-19,28.0423
2018-11-20,27.4588
2018-11-21,32.2793
2018-11-23,32.0722
2018-11-26,34.1475
2018-11-27,31.5728
2018-11-28,34.4313
2018-11-29,35.3066
2018-11-30,34.0699
2018-12-03,38.2561
2018-12-04,38.5443
2018-12-06,41.2163
2018-12-07,40.4165
2018-12-10,40.647
2018-12-11,46.5923
2018-12-12,47.6029
2018-12-13,45.145
2018-12-14,43.1433
2018-12-17,40.7521
2018-12-18,40.1663
2018-12-19,37.151
2018-12-20,35.3068
2018-12-21,32.5183
2018-12-24,32.1838
2018-12-26,35.8311
2018-12-27,33.6537
2018-12-28,35.5434
2018-12-31,34.878
2019-01-02,40.0277
2019-01-03,41.3874
2019-01-04,45.0876
2019-01-07,49.1692
2019-01-08,52.0783
2019-01-09,48.087
2019-01-10,46.7488
2019-01-11,48.7943
2019-01-14,49.4752
2019-01-15,50.717
2019-01-16,49.2311
2019-01-17,49.3055
2019-01-18,51.9041
2019-01-22,45.2736
2019-01-23,47.3598
2019-01-24,50.6155
2019-01-25,48.9528
2019-01-28,48.9528
2019-01-29,50.3093
2019-01-30,49.7679
2019-01-31,53.7359
2019-02-01,50.1189
2019-02-04,51.3186
2019-02-05,49.1414
2019-02-06,47.0406
2019-02-07,43.7369
2019-02-08,47.0672
2019-02-11,43.3531
2019-02-12,44.1127
2019-02-13,46.2214
2019-02-14,47.3916
2019-02-15,48.5695
2019-02-19,44.1812
2019-02-20,48.1123
2019-02-21,48.3567
2019-02-22,49.7679
2019-02-25,47.9037
2019-02-26,47.2556
2019-02-27,50.014
2019-02-28,51.395
2019-03-01,64.2103
2019-03-04,59.9849
2019-03-05,60.6392
2019-03-06,56.6569
2019-03-07,54.1365
2019-03-08,54.9044
2019-03-11,54.3382
2019-03-12,52.4668
2019-03-13,52.5416
2019-03-14,52.9314
2019-03-15,53.0937
2019-03-18,56.9946
2019-03-19,54.6045
2019-03-20,56.2276
2019-03-21,59.5613
2019-03-22,56.045
2019-03-25,57.7936
2019-03-26,54.378
2019-03-27,53.4542
2019-03-28,52.7934
2019-03-29,53.4852
2019-04-01,54.7078
2019-04-02,52.5278
2019-04-03,50.8027
2019-04-04,54.5034
2019-04-05,54.1816
2019-04-08,64.0779
2019-04-09,62.372
2019-04-10,62.372
2019-04-11,62.0289
2019-04-12,64.1725
2019-04-15,64.6469
2019-04-16,65.2693
2019-04-17,65.2693
2019-04-18,58.4306
2019-04-22,50.3126
2019-04-23,50.2196
2019-04-24,51.9937
2019-04-25,50.5952
2019-04-26,51.5746
2019-04-29,52.5644
2019-04-30,48.9812
2019-05-01,44.7328
2019-05-02,44.6422
2019-05-03,43.6196
2019-05-06,46.88
2019-05-07,48.0103
2019-05-08,44.7994
2019-05-09,36.5889
2019-05-10,38.7886
2019-05-13,35.2029
2019-05-14,37.6084
2019-05-15,38.5236
2019-05-16,37.2302
2019-05-17,35.3559
2019-05-20,34.4762
2019-05-21,37.1358
2019-05-22,35.8943
2019-05-23,35.2378
2019-05-24,33.3812
2019-05-28,32.081
2019-05-29,29.2991
2019-05-30,28.9983
2019-05-31,28.8115
2019-06-03,28.2997
2019-06-04,27.5277
2019-06-05,24.0715
2019-06-06,23.6036
2019-06-07,22.8755
2019-06-10,26.1887
2019-06-11,27.9046
2019-06-12,25.7032
2019-06-13,30.0202
2019-06-14,30.1844
2019-06-17,33.7832
2019-06-18,37.3378
2019-06-19,39.1323
2019-06-20,34.0067
2019-06-21,31.6097
2019-06-24,27.9076
2019-06-25,25.1252
2019-06-26,24.9768
2019-06-27,25.5935
2019-06-28,24.7373
2019-07-01,24.4149
2019-07-02,24.0845
2019-07-03,23.4714
2019-07-05,28.6826
2019-07-08,25.4049
2019-07-09,26.2266
2019-07-10,31.1744
2019-07-11,34.6001
2019-07-12,34.7487
2019-07-15,35.2137
2019-07-16,39.5937
2019-07-17,40.0352
2019-07-18,38.1752
2019-07-19,50.012
2019-07-22,48.6272
2019-07-23,47.4568
2019-07-24,52.6875
2019-07-25,54.2843
2019-07-26,57.2284
2019-07-29,59.0207
2019-07-30,61.484
2019-07-31,62.2258
2019-08-01,55.1454
2019-08-02,58.2999
2019-08-05,52.6681
2019-08-06,54.6204
2019-08-07,54.8875
2019-08-08,60.2987
2019-08-09,61.5492
2019-08-12,56.8892
2019-08-13,55.9339
2019-08-14,47.3745
2019-08-15,48.1909
2019-08-16,50.9499
2019-08-19,52.99
2019-08-20,52.511
2019-08-21,53.1353
2019-08-22,54.0437
2019-08-23,49.0405
2019-08-26,51.8555
2019-08-27,47.6955
2019-08-28,51.2624
2019-08-29,51.7069
2019-08-30,49.8871
2019-09-03,52.569
2019-09-04,55.263
2019-09-05,57.7868
2019-09-06,54.6464
2019-09-09,56.0118
2019-09-10,55.6809
2019-09-11,56.4925
2019-09-12,56.0126
2019-09-13,58.4286
2019-09-16,57.7861
2019-09-17,52.6656
2019-09-18,49.1711
2019-09-19,45.223
2019-09-20,46.1335
2019-09-23,44.858
2019-09-24,44.7578
2019-09-25,46.0269
2019-09-26,46.1571
2019-09-27,45.693
2019-09-30,44.7458
2019-10-01,43.7902
2019-10-02,39.3658
2019-10-03,36.5477
2019-10-04,35.5321
2019-10-07,35.1581
2019-10-08,36.0438
2019-10-09,31.9954
2019-10-10,30.1331
2019-10-11,31.2323
2019-10-14,29.0663
2019-10-15,33.0487
2019-10-16,35.9725
2019-10-17,35.9725
2019-10-18,36.335
2019-10-21,34.8801
2019-10-22,43.9862
2019-10-23,45.6168
2019-10-24,42.4257
2019-10-25,44.2503
2019-10-28,47.047
2019-10-29,45.7748
2019-10-30,40.9909
2019-10-31,40.6636
2019-11-01,44.5478
2019-11-04,46.466
2019-11-05,46.9121
2019-11-06,45.7093
2019-11-07,40.2744
2019-11-08,45.9834
2019-11-11,45.0295
2019-11-12,42.0458
2019-11-13,37.2493
2019-11-14,38.4806
2019-11-15,37.3243
2019-11-18,34.6737
2019-11-19,34.6737
2019-11-20,31.7452
2019-11-21,30.2427
2019-11-22,30.6066
2019-11-25,37.7819
2019-11-26,33.6021
2019-11-27,41.167
2019-11-29,40.7064
2019-12-02,46.9755
2019-12-03,43.0631
2019-12-04,40.0766
2019-12-05,39.5669
2019-12-06,41.9004
2019-12-09,44.1697
2019-12-10,42.896
2019-12-11,43.6849
2019-12-12,45.5333
2019-12-13,44.6517
2019-12-16,46.4259
2019-12-17,43.8106
2019-12-18,42.075
2019-12-19,40.3906
2019-12-20,39.6595
2019-12-23,35.6776
2019-12-24,38.6808
2019-12-26,37.0515
2019-12-27,36.669
2019-12-30,36.0808
2019-12-31,36.0808
2020-01-02,39.9915
2020-01-03,38.4171
2020-01-06,36.2698
2020-01-07,36.4567
2020-01-08,31.497
2020-01-09,30.1428
2020-01-10,30.3398
2020-01-13,32.1528
2020-01-14,37.6563
2020-01-15,42.0895
2020-01-16,45.5388
2020-01-17,44.899
2020-01-21,43.6092
2020-01-22,41.0052
2020-01-23,39.0198
2020-01-24,38.3303
2020-01-27,34.2907
2020-01-28,41.6193
2020-01-29,41.3933
2020-01-30,42.5429
2020-01-31,38.8736
2020-02-03,38.1166
2020-02-04,41.5404
2020-02-05,46.9474
2020-02-06,43.8949
2020-02-07,41.6162
2020-02-10,45.209
2020-02-11,47.3409
2020-02-12,46.3289
2020-02-13,48.3624
2020-02-14,49.7926
2020-02-18,48.9365
2020-02-19,52.7819
2020-02-20,58.2921
2020-02-21,53.8798
2020-02-24,48.5888
2020-02-25,43.1494
2020-02-26,37.6482
2020-02-27,39.7353
2020-02-28,41.9101
2020-03-02,40.5509
2020-03-03,37.9593
2020-03-04,38.0981
2020-03-05,31.435
2020-03-06,29.2789
2020-03-09,25.7446
2020-03-10,30.3028
2020-03-11,27.4635
2020-03-12,24.3348
2020-03-13,28.0013
2020-03-16,25.4092
2020-03-17,24.9388
2020-03-18,24.8984
2020-03-19,34.897
2020-03-20,33.9455
2020-03-23,33.7304
2020-03-24,37.9716
2020-03-25,37.3577
2020-03-26,39.8156
2020-03-27,39.142
2020-03-30,35.5925
2020-03-31,36.8835
2020-04-01,33.6852
2020-04-02,31.6521
2020-04-03,31.9932
2020-04-06,38.5565
2020-04-07,41.1066
2020-04-08,42.6485
2020-04-09,38.0597
2020-04-13,35.106
2020-04-14,36.1097
2020-04-15,38.4158
2020-04-16,38.7195
2020-04-17,45.8414
2020-04-20,45.6943
2020-04-21,46.3289
2020-04-22,45.766
2020-04-23,45.188
2020-04-24,44.679
2020-04-27,47.8727
2020-04-28,54.7861
2020-04-29,61.9389
2020-04-30,59.3955
2020-05-01,56.2441
2020-05-04,53.921
2020-05-05,50.5814
2020-05-06,50.816
2020-05-07,51.3829
2020-05-08,52.2925
2020-05-11,60.8451
2020-05-12,59.0193
2020-05-13,54.5402
2020-05-14,54.1245
2020-05-15,53.8651
2020-05-18,55.3659
2020-05-19,53.8897
2020-05-20,54.6846
2020-05-21,54.3885
2020-05-22,53.8767
2020-05-26,58.2592
2020-05-27,61.7922
2020-05-28,56.3607
2020-05-29,56.8131
2020-06-01,58.182
2020-06-02,60.2453
2020-06-03,58.7204
2020-06-04,57.9484
2020-06-05,61.9366
2020-06-08,65.4509
2020-06-09,60.4467
2020-06-10,62.4192
2020-06-11,52.1908
2020-06-12,56.963
2020-06-15,56.2246
2020-06-16,54.2504
2020-06-17,53.1055
2020-06-18,54.6178
2020-06-19,53.6636
2020-06-22,52.0114
2020-06-23,50.0481
2020-06-24,47.5039
2020-06-25,43.5912
2020-06-26,42.9468
2020-06-29,45.2201
2020-06-30,44.2156
2020-07-01,46.8904
2020-07-02,46.5547
2020-07-06,44.4607
2020-07-07,43.2326
2020-07-08,46.3524
2020-07-09,47.7626
2020-07-10,48.0705
2020-07-13,44.9123
2020-07-14,44.5498
2020-07-15,47.6622
2020-07-16,46.4851
2020-07-17,45.4032
2020-07-20,44.2213
2020-07-21,44.2213
2020-07-22,42.9815
2020-07-23,43.3991
2020-07-24,42.7401
2020-07-27,41.3096
2020-07-28,45.4492
2020-07-29,45.5935
2020-07-30,45.0914
2020-07-31,44.0697
2020-08-03,45.2131
2020-08-04,45.0745
2020-08-05,45.9464
2020-08-06,45.7934
2020-08-07,55.3442
2020-08-10,51.0023
2020-08-11,52.2693
2020-08-12,53.3968
2020-08-13,61.4294
2020-08-14,63.6908
2020-08-17,64.2661
2020-08-18,60.0901
2020-08-19,60.5222
2020-08-20,63.6305
2020-08-21,55.9078
2020-08-24,58.2544
2020-08-25,59.5921
2020-08-26,60.2115
2020-08-27,68.1032
2020-08-28,64.8647
2020-08-31,59.207
2020-09-01,60.8338
2020-09-02,67.746
2020-09-03,62.4809
2020-09-04,65.1985
2020-09-08,58.7944
2020-09-09,57.2169
2020-09-10,54.1576
2020-09-11,52.7655
2020-09-14,50.4887
2020-09-15,50.3059
2020-09-16,52.4792
2020-09-17,52.0796
2020-09-18,51.563
2020-09-21,48.0511
2020-09-22,46.9923
2020-09-23,43.0856
2020-09-24,41.6448
2020-09-25,44.7345
2020-09-28,45.0746
2020-09-29,44.5931
2020-09-30,43.138
2020-10-01,42.5533
2020-10-02,42.5533
2020-10-05,37.6527
2020-10-06,37.0481
2020-10-07,36.8701
2020-10-08,38.4275
2020-10-09,37.5499
2020-10-12,38.0463
2020-10-13,33.0658
2020-10-14,28.8029
2020-10-15,27.6388
2020-10-16,31.8279
2020-10-19,38.9789
2020-10-20,35.4555
2020-10-21,34.7934
2020-10-22,36.4588
2020-10-23,35.2734
2020-10-26,33.5874
2020-10-27,34.1894
2020-10-28,32.7818
2020-10-29,32.0866
2020-10-30,30.8617
2020-11-02,29.3155
2020-11-03,32.5345
2020-11-04,32.2901
2020-11-05,34.8654
2020-11-06,35.3828
2020-11-09,52.374
2020-11-10,49.5861
2020-11-11,45.8327
2020-11-12,44.0768
2020-11-13,44.4306
2020-11-16,46.1058
2020-11-17,44.7861
2020-11-18,48.1507
2020-11-19,47.3908
2020-11-20,49.3155
2020-11-23,54.3678
2020-11-24,61.1852
2020-11-25,60.0809
2020-11-27,59.5778
2020-11-30,57.3048
2020-12-01,55.8106
2020-12-02,57.4645
2020-12-03,49.5423
2020-12-04,48.3228
2020-12-07,48.8747
2020-12-08,53.2867
2020-12-09,51.9387
2020-12-10,54.2725
2020-12-11,52.2967
2020-12-14,44.9069
2020-12-15,42.0776
2020-12-16,41.4118
2020-12-17,42.2534
2020-12-18,41.8019
2020-12-21,40.7032
2020-12-22,39.8757
2020-12-23,39.5933
2020-12-24,39.1074
2020-12-28,37.9314
2020-12-29,36.9565
2020-12-30,35.7009
2020-12-31,35.3123
2021-01-04,34.2337
2021-01-05,33.9361
2021-01-06,34.5351
2021-01-07,35.3577
2021-01-08,37.226
2021-01-11,38.4738
2021-01-12,40.3462
2021-01-13,38.8261
2021-01-14,38.8261
2021-01-15,42.121
2021-01-19,54.6377
2021-01-20,53.1461
2021-01-21,53.2953
2021-01-22,60.3377
2021-01-25,68.8317
2021-01-26,72.5092
2021-01-27,93.803
2021-01-28,58.0803
2021-01-29,64.0078
2021-02-01,64.054
2021-02-02,54.0448
2021-02-03,55.5781
2021-02-04,52.5603
2021-02-05,52.148
2021-02-08,51.0935
2021-02-09,49.9805
2021-02-10,50.4815
2021-02-11,50.1467
2021-02-12,50.1098
2021-02-16,50.2253
2021-02-17,50.0222
2021-02-18,49.9372
2021-02-19,50.359
2021-02-22,52.2532
2021-02-23,54.7142
2021-02-24,57.5012
2021-02-25,55.4343
2021-02-26,54.7098
2021-03-01,57.1719
2021-03-02,56.4813
2021-03-03,55.4934
2021-03-04,53.9331
2021-03-05,53.9827
2021-03-08,56.9997
2021-03-09,59.7128
2021-03-10,57.6558
2021-03-11,58.6478
2021-03-12,60.6344
2021-03-15,66.2244
2021-03-16,62.8948
2021-03-17,63.9061
2021-03-18,64.7305
2021-03-19,64.4839
2021-03-22,59.5684
2021-03-23,54.0562
2021-03-24,49.7164
2021-03-25,54.2435
2021-03-26,52.4319
2021-03-29,52.6932
2021-03-30,52.6932
2021-03-31,52.2881
2021-04-01,49.8392
2021-04-05,53.23
2021-04-06,52.016
2021-04-07,50.9714
2021-04-08,50.7873
2021-04-09,49.6242
2021-04-12,47.1658
2021-04-13,47.9128
2021-04-14,49.6498
2021-04-15,51.4864
2021-04-16,49.5161
2021-04-19,50.6666
2021-04-20,49.3046
2021-04-21,51.1244
2021-04-22,51.8879
2021-04-23,52.52
2021-04-26,57.1868
2021-04-27,57.0107
2021-04-28,54.3257
2021-04-29,51.5998
2021-04-30,50.8967
2021-05-03,49.5588
2021-05-04,48.2243
2021-05-05,47.3026
2021-05-06,46.5784
2021-05-07,49.042
2021-05-10,50.1336
2021-05-11,51.6045
2021-05-12,52.8788
2021-05-13,62.3485
2021-05-14,63.019
2021-05-17,65.966
2021-05-18,66.1999
2021-05-19,58.8097
2021-05-20,58.3656
2021-05-21,56.0395
2021-05-24,61.5331
2021-05-25,68.5844
2021-05-26,74.3051
2021-05-27,81.9498
